,Postcode,Target,Large User,Total households,Population aged 65+,Females,Females aged 65-69,Females aged 65+,Females aged 70-74,Females aged 75-79,Females aged 80-84,Females aged 85-89,Females aged 90-94,Females aged 95_99,Females aged 100+,Males,Males aged 65-69,Males aged 65+,Males aged 70-74,Males aged 75-79,Males aged 80-84,Males aged 85-89,Males aged 90-94,Males aged 95-99,Males aged 100+,Females aged under 25,Females aged 25-44,Females aged 45-65,Males aged under 25,Males aged 25-44,Males aged 45-65,Mean Income,Median Income,Mode Income,Lower Quartile,OA11CD,Clusters
6440,W1S2TT,0,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639274279615795,0.35294117647058826,0.1590909090909091,0.32607192262871965,E00175196,4
6441,W1S2TZ,0,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3575240128068303,0.3475935829411764,0.1590909090909091,0.3189834025160982,E00175196,4
6442,W1S2UH,0,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425827107790822,0.33689839576470587,0.1590909090909091,0.31407596552813905,E00175196,4
6443,W1S2XT,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.35859124866595515,0.3475935829411764,0.1590909090909091,0.3189834025160982,E00175196,4
6444,W1S2XZ,0,0.0,0.037037037037037035,0.041666666666666664,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.09375,0.0,0.125,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0125,0.0,0.0,0.011363636363636364,0.04878048780487805,0.4194236926360726,0.39705882352941174,0.20454545454545456,0.3591516828140375,E00175196,3
6445,W1S2YR,0,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3628601921024546,0.35294117647058826,0.1590909090909091,0.32607192262871965,E00175196,4
6446,W1S3DA,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.011363636363636364,0.0,0.3703308431163287,0.35294117647058826,0.1590909090909091,0.32607192262871965,E00024112,4
6447,W1S3DD,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.5250800426894343,0.5220588235294118,0.25,0.48910788385801723,E00024112,4
6448,W1S3DF,0,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3649946638207044,0.35294117647058826,0.1590909090909091,0.32607192262871965,E00024112,4
6449,W1S3EH,0,0.0,0.024691358024691357,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0375,0.0,0.0,0.0,0.04878048780487805,0.37780149413020275,0.3687230989411765,0.20454545454545456,0.3420587976134488,E00024112,3
6450,W1S3EP,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.343649946638207,0.33689839576470587,0.1590909090909091,0.31407596552813905,E00175196,4
6451,W1S3ER,0,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086446104589115,0.7142857142352941,0.38636363636363635,0.7291049200854028,E00024112,4
6452,W1S3LL,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.384204909284952,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6453,W1S3LQ,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.3831376734258271,0.37058823529411766,0.20454545454545456,0.3473374827964595,E00024113,4
6454,W1S3PT,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.3425827107790822,0.33689839576470587,0.1590909090909091,0.31407596552813905,E00175196,4
6455,W1S3PX,0,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425827107790822,0.33689839576470587,0.1590909090909091,0.31407596552813905,E00175196,4
6456,W1S3PZ,0,0.0,0.043209876543209874,0.05555555555555555,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0718954248366013,0.125,0.125,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.019230769230769232,0.0125,0.025,0.03636363636363636,0.011363636363636364,0.0975609756097561,0.6787620064034151,0.662840746,0.4318181818181818,0.6211521761137886,E00175196,0
6457,W1S3QD,0,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457844183564568,0.33689839576470587,0.1590909090909091,0.31407596552813905,E00175196,4
6458,W1S3SS,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.011363636363636364,0.024390243902439025,0.3831376734258271,0.37058823529411766,0.20454545454545456,0.3473374827964595,E00024113,4
6459,W1S4FE,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.011363636363636364,0.024390243902439025,0.3767342582710779,0.3588235294117647,0.1590909090909091,0.33316044257121663,E00024113,4
6460,W1S4LA,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39381003201707576,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6461,W1S4LG,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.736392742796158,0.7647058823529411,1.0,0.8020154119918684,E00024113,4
6462,W1S4LQ,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.8153681963713981,0.8117647058823529,1.0,0.7797372060937541,E00024113,4
6463,W1S4LW,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.400213447171825,0.38235294117647056,0.1590909090909091,0.34798189357659604,E00024113,4
6464,W1S4NT,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39167556029882605,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6465,W1S4NZ,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39167556029882605,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6466,W1S4PG,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39167556029882605,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6467,W1S4PQ,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39167556029882605,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6468,W1S4QH,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.3831376734258271,0.37058823529411766,0.20454545454545456,0.3473374827964595,E00024113,4
6469,W1S4RB,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39060832443970117,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6470,W1S4RE,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39167556029882605,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6471,W1S4RT,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39167556029882605,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6472,W1S4SR,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39381003201707576,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6473,W1S4TF,0,0.0,0.006172839506172839,0.013888888888888888,0.018518518518518517,0.0,0.025,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.011363636363636364,0.0,0.39487726787620064,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024113,4
6474,W1T1AB,0,1.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.31483457844183566,0.29901960788235293,0.1590909090909091,0.28354080229323986,E00175193,4
6475,W1T1EB,0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.011363636363636364,0.07317073170731707,0.2913553895410886,0.27941176470588236,0.1590909090909091,0.263161307075781,E00175193,4
6476,W1T1EF,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.5528281750266809,0.5294117647058824,0.29545454545454547,0.49822169543138767,E00175193,4
6477,W1T1EG,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.31803628601921025,0.3039215685882353,0.1590909090909091,0.28354080229323986,E00175193,4
6478,W1T1HA,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.35432230522945574,0.34224598929411765,0.1590909090909091,0.31407596552813905,E00175194,4
6479,W1T1HP,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.31696905016008536,0.29901960788235293,0.1590909090909091,0.28354080229323986,E00175193,4
6480,W1T1NR,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.6435432230522946,0.637254902,0.3409090909090909,0.607587433291086,E00024128,4
6481,W1T1NW,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.5869797225186766,0.5882352941176471,0.25,0.5468286899789899,E00024128,4
6482,W1T1PN,0,0.0,0.06172839506172839,0.041666666666666664,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.05,0.05,0.03636363636363636,0.045454545454545456,0.04878048780487805,0.7705442902881536,0.7659313725882353,1.0,0.734628442127355,E00175193,1
6483,W1T1QF,0,0.0,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.07142857142857142,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.011363636363636364,0.024390243902439025,0.5389541088580576,0.5294117647058824,0.29545454545454547,0.49558001082120995,E00024128,3
6484,W1T1RB,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.655282817502668,0.6470588235294118,0.38636363636363635,0.609612724751835,E00024128,4
6485,W1T1RE,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.5848452508004269,0.5882352941176471,0.25,0.5468286899789899,E00024128,4
6486,W1T1SE,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.9167556029882604,0.9579831932941176,1.0,0.9697095436489385,E00024128,4
6487,W1T3AN,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.3447171824973319,0.33689839576470587,0.1590909090909091,0.31407596552813905,E00175193,4
6488,W1T3AU,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.39060832443970117,0.3764705882352941,0.1590909090909091,0.34798189357659604,E00024128,4
6489,W1T3BD,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.04878048780487805,0.3319103521878335,0.3208556149411765,0.1590909090909091,0.2977178423483583,E00024125,4
6490,W1T3BF,0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.011363636363636364,0.07317073170731707,0.37780149413020275,0.36764705882352944,0.1590909090909091,0.3402489626838381,E00024127,4
6491,W1T3DZ,0,0.0,0.030864197530864196,0.0,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.05,0.025,0.01818181818181818,0.011363636363636364,0.0,0.5112059765208111,0.5007541477647058,0.29545454545454547,0.4668049792877016,E00024128,3
6492,W1T3EX,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.31696905016008536,0.3039215685882353,0.1590909090909091,0.28354080229323986,E00175193,4
6493,W1T3HB,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.36926360725720386,0.35294117647058826,0.1590909090909091,0.32607192262871965,E00024128,4
6494,W1T3LB,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.31696905016008536,0.3039215685882353,0.1590909090909091,0.28354080229323986,E00175193,4
6495,W1T3ND,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.5923159018143009,0.5882352941176471,0.25,0.5468286899789899,E00024128,4
6496,W1T3PF,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.31696905016008536,0.3039215685882353,0.1590909090909091,0.28354080229323986,E00175193,4
6497,W1T3PT,0,0.0,0.012345679012345678,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.025,0.0,0.011363636363636364,0.04878048780487805,0.34044823906083244,0.3273657289411765,0.1590909090909091,0.3055939756934103,E00024130,4
6498,W1T3QE,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.5016008537886874,0.49264705882352944,0.29545454545454547,0.4572095436064074,E00024130,3
6499,W1T3QQ,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.04878048780487805,0.503735325506937,0.5,0.29545454545454547,0.46784232369027734,E00024130,3
6500,W1T6PZ,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.33084311632870866,0.3208556149411765,0.1590909090909091,0.2977178423483583,E00023824,4
6501,W1U1BF,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.33938100320170755,0.3262032085882353,0.1590909090909091,0.3009894669502896,E00023845,3
6502,W1U1BL,0,0.0,0.04938271604938271,0.013888888888888888,0.030864197530864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457516339869281,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.025,0.025,0.01818181818181818,0.03409090909090909,0.04878048780487805,0.5944503735325507,0.5821501014117647,0.38636363636363635,0.5499713837012424,E00023845,0
6503,W1U1DZ,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.49413020277481323,0.4852941176470588,0.25,0.4536652836351589,E00023845,3
6504,W1U1EL,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.5816435432230523,0.5882352941176471,0.25,0.5468286899789899,E00023845,4
6505,W1U1JF,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.33404482390608325,0.3208556149411765,0.1590909090909091,0.2977178423483583,E00023845,3
6506,W1U1JT,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.33511205976520814,0.3208556149411765,0.1590909090909091,0.2977178423483583,E00023845,3
6507,W1U1LX,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.33617929562433296,0.3208556149411765,0.1590909090909091,0.2977178423483583,E00023845,4
6508,W1U1NU,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.33404482390608325,0.3208556149411765,0.1590909090909091,0.2977178423483583,E00023845,3
6509,W1U1NX,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.33404482390608325,0.3208556149411765,0.1590909090909091,0.2977178423483583,E00023845,3
6510,W1U1QA,0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.011363636363636364,0.0,0.9060832443970117,0.949579831882353,1.0,0.9526970955147466,E00023845,4
6511,W1U2AZ,0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.011363636363636364,0.0,0.5901814300960512,0.5882352941176471,0.25,0.5468286899789899,E00023843,4
