,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5f,Q5g,Q5h,Q5i,Q5j,Q5k,Q5l,Q8a,Q8b,Q8c,Q8d,Q8e,Q8f,Q11a,Q11b,Q11c,Q11d,Q11e,Q12a,Q12b,Q12c,Q12d,Q12e,Q12f,Q12g,Q12h,Q12i,Q12j,Q12k,Q12l,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Q13g,Q13h,Q13i,Q13j,Q14a,Q14b,Q14c,Q14d,Q14e,Q14f,Q14g,Q14h,Q14i,Q14j,Q14k,Q14l,Q14m,Q20,Q21,Q22,Q25,Q26a,Q26b,Q26c,Q26d,Q26e,Q26f,Q26g,Q26h,Q26i,Q26j,Q26k,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea
914,0.0,69.0,0.0,Retired,White - British,2,2,3,2,3,2,3,3,2,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,2.0,3,0.0,1.0,1.0,4.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,2.0,,,,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,924.0,0.0,2.0,0.0,0.0,2,8,8,9,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1W5HE,Marylebone High Street,E00023812
915,0.0,54.0,1.0,Working - Full Time (30+ HRS),White - British,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3.0,6,0.0,1.0,1.0,4.0,5.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,,,2.0,2.0,,,2.0,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,Owns Outright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,925.0,0.0,4.0,1.0,0.0,3,3,3,3,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1W5HD,Marylebone High Street,E00023812
916,0.0,47.0,1.0,Working - Full Time (30+ HRS),White - British,2,1,2,2,2,2,2,2,2,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3.0,5,0.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,2.0,,,,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Owns With A Mortgage Or Loan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,926.0,0.0,2.0,2.0,0.0,3,9,9,9,2,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1W5HD,Marylebone High Street,E00023812
917,0.0,69.0,0.0,Retired,Asian or Asian British - Chinese ,2,3,2,3,2,2,2,3,2,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3.0,2,1.0,1.0,1.0,4.0,1.0,7.0,8.0,1.0,10.0,1.0,1.0,1.0,,,,2.0,,2.0,2.0,,2.0,,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,927.0,0.0,4.0,0.0,0.0,2,9,9,9,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1W5HD,Marylebone High Street,E00023812
918,0.0,40.0,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,2,2,3,2,2,3,3,2,2,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3.0,2,0.0,1.0,3.0,4.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,,2.0,,,,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,928.0,0.0,2.0,3.0,0.0,3,11,11,11,1,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1W5HE,Marylebone High Street,E00023812
919,1.0,24.0,0.0,Full-Time Student,White - British,2,2,6,2,2,2,2,2,2,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3.0,2,1.0,1.0,1.0,4.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,,,,,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,4,Owns Outright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,929.0,0.0,4.0,0.0,0.0,3,10,10,10,2,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1W5HD,Marylebone High Street,E00023812
920,0.0,52.0,0.0,Working - Full Time (30+ HRS),Mixed - White and Black - African,3,2,3,3,3,2,3,2,2,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3.0,6,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,930.0,0.0,3.0,1.0,0.0,3,10,10,10,1,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1W5HE,Marylebone High Street,E00023812
921,0.0,54.0,1.0,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,2,3,2,2,3,2,2,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,5,1.0,2.0,1.0,4.0,5.0,1.0,8.0,1.0,10.0,1.0,1.0,1.0,,5.0,,1.0,1.0,,1.0,,1.0,,1.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,931.0,0.0,3.0,2.0,0.0,3,10,10,10,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1W5AG,Marylebone High Street,E00023817
922,0.0,41.0,1.0,Working - Full Time (30+ HRS),White - British,5,5,5,5,5,6,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3.0,3,0.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,932.0,0.0,2.0,0.0,0.0,3,7,9,8,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,REF,Maida Vale,
923,1.0,35.0,1.0,Working - Full Time (30+ HRS),White - British,5,5,5,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3.0,3,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,933.0,0.0,2.0,0.0,0.0,3,9,8,10,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W91QS,Maida Vale,E00023795
924,0.0,25.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Pakistani,5,5,5,5,5,6,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,2.0,3,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,934.0,0.0,2.0,0.0,0.0,3,8,9,9,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,REF,Maida Vale,
925,1.0,40.0,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,5,5,5,5,5,6,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3.0,3,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,935.0,0.0,3.0,0.0,0.0,3,9,8,10,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,W91QS,Maida Vale,E00023795
926,0.0,68.0,0.0,Retired,White - British,5,5,6,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3.0,3,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,0.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,936.0,0.0,3.0,1.0,0.0,3,11,10,7,9,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7,REF,Maida Vale,
927,0.0,48.0,0.0,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Pakistani,5,5,6,5,5,6,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,2.0,2,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),4,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,937.0,0.0,4.0,2.0,0.0,3,7,8,7,9,3,3.0,3.0,NHS GP in the Westminster City Council Area,1.0,8,W91NX,Maida Vale,E00023795
928,0.0,70.0,1.0,Retired,Black or Black British - African ,5,5,6,4,5,6,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Part Owns And Part Rents (shared Ownership),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,938.0,0.0,2.0,0.0,0.0,3,8,8,8,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,REF,Maida Vale,
929,0.0,45.0,0.0,Working - Full Time (30+ HRS),White - British,5,5,5,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,939.0,0.0,2.0,0.0,0.0,3,8,9,7,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7,W91NX,Maida Vale,E00023795
930,0.0,35.0,1.0,Working - Full Time (30+ HRS),White - Eastern European  (type in),5,5,5,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,940.0,0.0,3.0,0.0,0.0,3,7,9,8,7,1,1.0,1.0,NHS GP Elsewhere in London,1.0,7,W91QS,Maida Vale,E00023795
931,0.0,69.0,0.0,Retired,White - British,2,1,3,2,2,1,3,2,2,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,2.0,2,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Owns Outright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,941.0,0.0,2.0,0.0,0.0,3,9,8,9,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1J5DT,West End,E00024119
932,0.0,56.0,1.0,Working - Full Time (30+ HRS),White - British,2,1,3,2,2,4,2,1,2,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1.0,2,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Owns Outright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,942.0,0.0,2.0,0.0,0.0,3,8,8,8,2,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1J5BL,West End,E00024109
933,0.0,58.0,1.0,Working - Full Time (30+ HRS),White - British,3,2,1,2,2,1,2,1,2,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,4.0,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Owns Outright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,943.0,0.0,2.0,1.0,0.0,3,11,9,8,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1J5DT,West End,E00024119
934,0.0,40.0,1.0,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,2,2,2,2,3,2,3,2,1,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,3.0,2,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,944.0,0.0,2.0,2.0,0.0,3,9,9,9,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,W1J5BL,West End,E00024109
935,0.0,24.0,1.0,Full-Time Student,White - British,2,1,2,3,3,2,2,1,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,2.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,945.0,0.0,3.0,1.0,0.0,3,8,8,8,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1J5DT,West End,E00024119
936,0.0,38.0,0.0,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,2,2,1,3,2,2,1,2,2,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,2.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,946.0,0.0,2.0,2.0,0.0,3,10,10,9,3,1,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,7,W1J5BL,West End,E00024109
937,1.0,38.0,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,2,1,3,2,2,1,2,3,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,2.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,947.0,0.0,2.0,1.0,0.0,3,10,9,10,1,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1J5BP,West End,E00024109
938,0.0,45.0,0.0,Working - Full Time (30+ HRS),White - Irish,2,3,2,3,2,3,2,2,1,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,2.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,948.0,0.0,2.0,0.0,0.0,3,10,7,8,2,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1J5DT,West End,E00024119
939,0.0,31.0,1.0,Working - Full Time (30+ HRS),Any - Other White background (type in),2,4,2,3,1,6,2,3,3,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,949.0,0.0,2.0,0.0,0.0,3,8,8,9,4,1,1.0,1.0,None of these,0.0,2,W92JF,Little Venice,E00023753
940,0.0,,0.0,Working - Part Time (8 - 16 HRS),Asian or Asian British - Pakistani,1,2,6,5,1,6,1,1,1,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,950.0,0.0,1.0,0.0,0.0,3,10,9,10,2,1,1.0,1.0,NHS GP Outside of London but in the UK,1.0,9,W92JF,Little Venice,E00023753
941,0.0,54.0,0.0,Working - Full Time (30+ HRS),White - British,2,1,2,2,2,2,2,3,3,2,6,3,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,951.0,0.0,2.0,0.0,0.0,3,8,7,6,10,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W92JF,Little Venice,E00023753
942,0.0,42.0,0.0,Working - Full Time (30+ HRS),White - British,3,2,3,2,2,3,2,2,3,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.0,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,952.0,0.0,4.0,0.0,0.0,3,9,9,9,2,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W92JG,Little Venice,E00175245
943,1.0,32.0,0.0,Working - Full Time (30+ HRS),White - British,2,3,2,3,2,3,2,3,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,953.0,0.0,3.0,0.0,0.0,3,9,9,9,1,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W92JG,Little Venice,E00175245
944,0.0,69.0,1.0,Retired,White - British,1,1,6,1,4,4,1,1,1,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,Owns Outright,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,954.0,0.0,1.0,0.0,0.0,3,11,10,11,1,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W92JF,Little Venice,E00023753
945,0.0,22.0,1.0,Full-Time Student,Asian or Asian British - Any other Asian Background (type in),2,2,6,2,1,6,1,2,2,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Owns Outright,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,955.0,0.0,1.0,0.0,0.0,3,10,10,9,1,1,1.0,1.0,NHS GP Elsewhere in London,1.0,9,W92JF,Little Venice,E00023753
946,0.0,40.0,1.0,Working - Full Time (30+ HRS),White - Western European (type in),5,5,3,3,3,1,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,5.0,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,956.0,0.0,2.0,0.0,0.0,3,11,11,11,2,1,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,4,W92JF,Little Venice,E00023753
947,0.0,67.0,0.0,Working - Part Time (8 - 16 HRS),White - British,4,4,2,5,3,6,4,4,4,4,6,3,1.0,0.0,0.0,0.0,0.0,0.0,3,3,4,3.0,5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,957.0,0.0,3.0,0.0,1.0,2,9,8,9,6,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1U5LR,Marylebone High Street,E00023813
948,0.0,30.0,0.0,Working - Full Time (30+ HRS),White - British,4,4,3,5,3,1,4,4,5,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4,4.0,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,958.0,0.0,3.0,0.0,0.0,3,10,9,9,3,1,2.0,2.0,NHS GP Elsewhere in London,1.0,8,W91HE,Maida Vale,E00023782
949,0.0,49.0,0.0,Working - Full Time (30+ HRS),White - British,5,4,4,4,2,3,4,4,4,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3.0,4,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Owns With A Mortgage Or Loan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,959.0,0.0,4.0,1.0,0.0,3,10,10,10,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W91HE,Maida Vale,E00023782
950,0.0,44.0,0.0,Working - Full Time (30+ HRS),White - British,5,4,4,3,2,6,4,4,4,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4,4.0,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Owns With A Mortgage Or Loan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,960.0,0.0,4.0,1.0,0.0,3,9,9,9,5,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,W1U5NN,Marylebone High Street,E00023825
951,0.0,48.0,0.0,Working - Full Time (30+ HRS),White - Irish,5,4,4,4,4,6,4,4,4,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4,4.0,3,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Owns With A Mortgage Or Loan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,961.0,0.0,4.0,1.0,0.0,3,9,7,9,5,2,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,9,W1U5NX,Marylebone High Street,E00023825
