,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q22,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea,Number of council services accessed,Information about public services,Publication Use,Usefulness of offline publication,Financial Worry
864,0.0,32.0,Female,other,White - British,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,3.0,0.0,No,3,10,10,10,5,1.0,1.0,1.0,NHS,UK  ,4.0,NW88UN,Regent's Park,E00023903,0.0,4.0,None,,Not Concerned
865,0.0,29.0,Male,Working - Full Time (30+ HRS),Asian or Asian British - Indian,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,4.0,0.0,No,3,10,9,9,4,2.0,2.0,2.0,NHS,,4.0,NW88UN,Regent's Park,E00023903,0.0,3.2,Offline,2.0,Not Concerned
866,0.0,24.0,Male,Full-Time Student,Black or Black British - African ,5.0,4.0,,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,3.0,0.0,No,3,9,9,9,6,2.0,2.0,1.0,NHS,,3.0,NW88UN,Regent's Park,E00023903,0.0,3.4,Online and Offline,2.0,Concerned
867,0.0,52.0,Female,Working - Full Time (30+ HRS),Asian or Asian British - Indian,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,9,9,9,3,2.0,2.0,2.0,NHS,UK  ,8.0,NW88UN,Regent's Park,E00023903,1.0,3.2,Offline,2.0,Concerned
868,0.0,60.0,Female,Working - Full Time (30+ HRS),White - British,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,3.0,Owns With A Mortgage Or Loan,2,3.0,0.0,No,3,9,10,9,4,2.0,2.0,2.0,NHS,UK  ,9.0,NW88UN,Regent's Park,E00023903,0.0,3.5,Offline,2.0,Concerned
869,0.0,67.0,Male,Retired,Black or Black British -  Caribbean,5.0,5.0,,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,Owns With A Mortgage Or Loan,2,2.0,0.0,No,3,10,9,9,3,1.0,1.0,2.0,NHS,UK  ,8.0,NW88UN,Regent's Park,E00023903,0.0,3.0,Online and Offline,2.0,Not Concerned
870,0.0,32.0,Female,Working - Full Time (30+ HRS),Other Ethnic groups - Arab,5.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,Owns With A Mortgage Or Loan,3,4.0,0.0,No,3,10,10,9,2,1.0,1.0,1.0,NHS,,6.0,NW88UN,Regent's Park,E00023903,0.0,3.0,Offline,2.0,Not Concerned
871,0.0,48.0,Female,Working - Full Time (30+ HRS),White - British,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,Part Owns And Part Rents (shared Ownership),2,3.0,0.0,No,3,10,9,9,3,2.0,2.0,1.0,NHS,UK  ,9.0,NW88UN,Regent's Park,E00023903,0.0,3.0,Offline,2.0,Not Concerned
872,1.0,68.0,Male,Retired,White - British,5.0,5.0,,1.0,2.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,8,5,7,3,,,,NHS,UK  ,9.0,NW65EL,Maida Vale,E00023790,0.0,1.0,Offline,1.0,Not Concerned
873,0.0,,Male,Working - Full Time (30+ HRS),Asian or Asian British - Any other Asian Background (type in),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,Owns Outright,2,2.0,2.0,No,3,9,9,9,2,1.0,1.0,1.0,NHS,UK  ,8.0,NW65EL,Maida Vale,E00023790,1.0,1.0,Offline,1.0,Not Concerned
874,0.0,25.0,Female,Full-Time Student,Asian or Asian British - Pakistani,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,3.0,1.0,No,3,8,6,6,2,1.0,1.0,1.0,NHS,UK  ,9.0,NW65EL,Maida Vale,E00023790,0.0,1.4,Online and Offline,1.0,Not Concerned
875,0.0,44.0,Female,Working - Full Time (30+ HRS),Asian or Asian British - Any other Asian Background (type in),5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,1.0,Rents (With Or Without Housing Benefit),3,1.0,3.0,Yes,3,8,8,8,3,2.0,1.0,1.0,NHS,UK  ,5.0,NW65EL,Maida Vale,E00023790,0.0,1.0,Offline,1.0,Concerned
876,0.0,38.0,Male,Working - Full Time (30+ HRS),Asian or Asian British - Indian,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,11,9,10,2,1.0,1.0,1.0,NHS,UK  ,8.0,NW65EL,Maida Vale,E00023790,0.0,1.0,Offline,1.0,Not Concerned
877,0.0,,Female,Retired,Black or Black British -  Caribbean,5.0,5.0,,4.0,2.0,5.0,5.0,4.0,4.0,3.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,2,12,12,12,12,,,,NHS,UK  ,,NW65EL,Maida Vale,E00023790,0.0,1.0,Offline,1.0,Not Concerned
878,0.0,21.0,Male,Full-Time Student,White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,11,11,11,3,1.0,1.0,1.0,NHS,UK  ,8.0,NW65EL,Maida Vale,E00023790,0.0,1.0,Offline,1.0,Not Concerned
879,0.0,34.0,Female,Working - Full Time (30+ HRS),White - Eastern European  (type in),5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,11,10,10,3,1.0,1.0,1.0,NHS,,3.0,NW65EL,Maida Vale,E00023790,0.0,1.0,Online and Offline,1.0,Not Concerned
880,0.0,53.0,Male,"Unemployed, Not Registered-Seeking Work",White - British,4.0,4.0,5.0,4.0,,5.0,4.0,5.0,5.0,5.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,No,3,10,10,9,5,2.0,2.0,2.0,NHS,UK  ,9.0,W25SS,Westbourne,E00024100,0.0,2.25,Offline,1.0,Concerned
881,0.0,,Female,other,Asian or Asian British - Any other Asian Background (type in),4.0,4.0,,5.0,,4.0,5.0,4.0,4.0,4.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,3.0,No,3,8,8,9,6,1.0,1.0,1.0,NHS,UK  ,7.0,W25SS,Westbourne,E00024100,2.0,2.0,Offline,1.0,Concerned
882,0.0,,Male,other,White - British,3.0,4.0,3.0,4.0,,4.0,4.0,3.0,4.0,5.0,2.0,1.0,Owns With A Mortgage Or Loan,3,3.0,0.0,No,3,9,9,9,7,1.0,1.0,1.0,NHS,UK  ,,W25ST,Westbourne,E00024100,0.0,2.0,Offline,1.0,Not Concerned
883,0.0,60.0,Male,Working - Full Time (30+ HRS),White - British,5.0,4.0,4.0,5.0,,4.0,5.0,4.0,4.0,4.0,1.0,1.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,No,3,9,9,8,6,1.0,1.0,1.0,NHS,UK  ,9.0,W25ST,Westbourne,E00024100,0.0,2.0,Offline,2.0,Not Concerned
884,0.0,,Male,Working - Full Time (30+ HRS),Black or Black British - African ,5.0,4.0,5.0,5.0,,4.0,5.0,4.0,5.0,4.0,1.0,2.0,Rents (With Or Without Housing Benefit),4,2.0,,No,3,7,8,7,7,,,,NHS,UK  ,8.0,W25SS,Westbourne,E00024100,0.0,1.8,Offline,2.0,Concerned
885,0.0,,Female,"Unemployed, Not Registered-Seeking Work",Black or Black British - Any other black background (type in),5.0,5.0,3.0,4.0,,4.0,4.0,,4.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,1.0,2.0,No,3,9,10,9,6,1.0,1.0,1.0,NHS,UK  ,8.0,W25SS,Westbourne,E00024100,0.0,3.2,Offline,2.0,Not Concerned
886,0.0,,Male,Working - Full Time (30+ HRS),White - British,5.0,4.0,4.0,5.0,,4.0,5.0,4.0,4.0,4.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,1.0,,No,3,9,9,10,5,1.0,1.0,1.0,NHS,UK  ,9.0,W25SS,Westbourne,E00024100,0.0,2.6,Offline,2.0,Not Concerned
887,0.0,,Female,other,Black or Black British - Any other black background (type in),5.0,5.0,,4.0,,4.0,5.0,4.0,5.0,4.0,2.0,2.0,Rents (With Or Without Housing Benefit),4,1.0,2.0,No,3,10,10,9,5,1.0,1.0,1.0,NHS,UK  ,,W25SS,Westbourne,E00024100,0.0,2.2,Offline,1.0,Concerned
888,0.0,30.0,Female,Working - Full Time (30+ HRS),White - British,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,Live Here Rent Free,1,1.0,0.0,No,3,7,7,7,6,1.0,1.0,1.0,NHS,UK  ,9.0,W1T3PL,West End,E00024127,0.0,2.0,Online and Offline,2.0,Not Concerned
889,0.0,27.0,Female,Working - Full Time (30+ HRS),White - British,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,Owns Outright,1,2.0,0.0,No,3,8,8,8,11,1.0,1.0,1.0,NHS,UK  ,9.0,W1T3PL,West End,E00024127,0.0,2.0,Online and Offline,1.0,Not Concerned
890,0.0,26.0,Female,Full-Time Student,Any - Other White background (type in),1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),1,2.0,0.0,No,3,9,9,9,6,1.0,1.0,1.0,None of these,,1.0,W1T3PL,West End,E00024127,0.0,,Online,,Not Concerned
891,0.0,51.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,8,8,8,6,1.0,1.0,1.0,NHS,UK  ,8.0,W1W7AG,West End,E00024127,0.0,,Online and Offline,3.0,Not Concerned
892,0.0,65.0,Male,Working - Full Time (30+ HRS),White - British,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,Owns Outright,1,1.0,0.0,No,3,8,8,8,5,1.0,1.0,1.0,NHS,UK  ,9.0,W1T3PL,West End,E00024127,0.0,3.0,Online and Offline,2.0,Not Concerned
893,0.0,20.0,Female,Full-Time Student,White - Western European (type in),1.0,1.0,,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,Live Here Rent Free,1,2.0,0.0,No,3,9,9,9,3,2.0,3.0,3.0,None of these,,1.0,W1T3PL,West End,E00024127,0.0,1.0,Online,,Not Concerned
894,0.0,32.0,Male,Working - Full Time (30+ HRS),Other Ethnic groups - Arab,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,Live Here Rent Free,1,1.0,0.0,No,3,9,9,9,5,1.0,1.0,1.0,NHS,,7.0,W1W7EY,West End,E00024127,0.0,1.75,Online and Offline,3.0,Not Concerned
895,0.0,28.0,Female,Working - Full Time (30+ HRS),White - Eastern European  (type in),3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,3.0,0.0,No,3,9,9,9,7,1.0,1.0,1.0,None of these,,6.0,W1T3LU,West End,E00024128,0.0,,Online,,Not Concerned
896,1.0,42.0,Female,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Pakistani,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,Rents (With Or Without Housing Benefit),6,3.0,0.0,No,3,9,10,11,7,1.0,1.0,1.0,NHS,UK  ,7.0,W26ED,Lancaster Gate,E00023709,0.0,3.0,Online and Offline,2.0,Not Concerned
897,0.0,43.0,Female,Working - Full Time (30+ HRS),Mixed - White and Black - African,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,8,7,9,8,1.0,1.0,1.0,NHS,UK  ,7.0,W26ED,Lancaster Gate,E00023709,0.0,2.4,Online and Offline,1.0,Not Concerned
898,0.0,53.0,Male,"Unemployed, Not Registered-Seeking Work",White - British,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,7,8,7,8,1.0,1.0,1.0,NHS,UK  ,9.0,W26EL,Lancaster Gate,E00023707,0.0,3.0,Online and Offline,2.0,Concerned
899,1.0,69.0,Female,Retired,Mixed - White and Asian ,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,Rents (With Or Without Housing Benefit),6,1.0,0.0,No,2,7,6,7,7,2.0,2.0,1.0,NHS,UK  ,8.0,W26EH,Lancaster Gate,E00023707,0.0,2.0,Offline,1.0,Not Concerned
900,0.0,30.0,Male,Working - Full Time (30+ HRS),White - Western European (type in),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,No,3,8,9,8,8,1.0,2.0,1.0,NHS,,4.0,W26EH,Lancaster Gate,E00023707,0.0,2.0,Online and Offline,1.5,Not Concerned
901,0.0,54.0,Male,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Part Owns And Part Rents (shared Ownership),4,1.0,0.0,No,3,9,8,10,9,,1.0,2.0,NHS,UK  ,9.0,W26EH,Lancaster Gate,E00023707,0.0,3.0,Online and Offline,2.0,Concerned
902,0.0,52.0,Female,other,White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),4,2.0,0.0,No,3,7,8,7,8,1.0,1.0,1.0,NHS,UK  ,9.0,W26EH,Lancaster Gate,E00023707,0.0,2.0,Online and Offline,2.0,Concerned
903,0.0,20.0,Female,"Unemployed, Not Registered-Seeking Work",Black or Black British - African ,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,No,3,10,9,10,9,1.0,1.0,1.0,NHS,UK  ,7.0,W26EL,Lancaster Gate,E00023707,0.0,3.0,Online,,Concerned
904,0.0,40.0,Female,other,Any - Other White background (type in),5.0,5.0,,5.0,,4.0,5.0,4.0,5.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,2.0,No,3,9,8,9,5,1.0,1.0,1.0,NHS,UK  ,5.0,W92DU,Westbourne,E00024089,1.0,3.0,Offline,2.0,Concerned
905,1.0,,Male,Working - Full Time (30+ HRS),White - British,4.0,5.0,4.0,5.0,,4.0,4.0,4.0,4.0,4.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,,No,3,9,9,9,4,1.0,1.0,1.0,NHS,UK  ,9.0,W92DU,Westbourne,E00024089,0.0,2.8,Offline,1.0,Not Concerned
906,0.0,30.0,Female,Working - Full Time (30+ HRS),White - British,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,8,7,7,4,1.0,1.0,1.0,NHS,UK  ,9.0,W1G8AG,Marylebone High Street,E00023837,0.0,2.25,Online,,Not Concerned
907,0.0,,Female,Working - Full Time (30+ HRS),White - British,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,9,8,8,4,2.0,2.0,2.0,NHS,UK  ,3.0,W1G8GX,Marylebone High Street,E00023827,0.0,3.0,Online,,Not Concerned
908,0.0,21.0,Male,Full-Time Student,Black or Black British - African ,5.0,5.0,,4.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,Live Here Rent Free,2,3.0,0.0,No,3,10,8,10,4,1.0,1.0,1.0,NHS,,3.0,W1G8SD,Marylebone High Street,E00023837,0.0,,Online,,Not Concerned
909,0.0,32.0,Male,Working - Full Time (30+ HRS),White - Eastern European  (type in),4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,3.0,1.0,No,3,9,8,6,2,1.0,1.0,1.0,NHS,,4.0,W1G8SF,Marylebone High Street,E00023837,0.0,3.25,Online and Offline,2.5,Not Concerned
910,0.0,45.0,Male,Working - Full Time (30+ HRS),White - British,3.0,3.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,Owns With A Mortgage Or Loan,1,4.0,2.0,No,3,9,9,9,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1G8AE,Marylebone High Street,E00023827,0.0,2.5,Online and Offline,2.5,Not Concerned
911,0.0,,Female,Working - Full Time (30+ HRS),White - British,3.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,8,7,9,5,1.0,1.0,1.0,NHS,UK  ,9.0,W1G8AN,Marylebone High Street,E00023841,0.0,3.25,Online,,Not Concerned
912,0.0,45.0,Male,Working - Full Time (30+ HRS),Asian or Asian British - Any other Asian Background (type in),1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,3.0,Live Here Rent Free,1,2.0,0.0,No,3,8,8,10,1,1.0,1.0,1.0,Private,,3.0,W1G8AH,Marylebone High Street,E00023837,0.0,2.6666666666666665,None,,Not Concerned
913,0.0,58.0,Male,Working - Full Time (30+ HRS),White - Irish,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,Owns With A Mortgage Or Loan,2,4.0,0.0,No,3,9,9,9,2,1.0,2.0,1.0,NHS,UK  ,9.0,W1G8AR,Marylebone High Street,E00023841,0.0,2.0,Online,,Not Concerned
914,0.0,69.0,Female,Retired,White - British,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,Owns Outright,2,2.0,0.0,No,2,8,8,9,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5HE,Marylebone High Street,E00023812,0.0,2.6,Online and Offline,2.0,Not Concerned
915,0.0,54.0,Male,Working - Full Time (30+ HRS),White - British,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,Owns Outright,1,4.0,1.0,No,3,3,3,3,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5HD,Marylebone High Street,E00023812,0.0,2.5,Online and Offline,2.0,Not Concerned
916,0.0,47.0,Male,Working - Full Time (30+ HRS),White - British,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,Owns With A Mortgage Or Loan,1,2.0,2.0,No,3,9,9,9,2,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5HD,Marylebone High Street,E00023812,0.0,2.25,Online and Offline,2.0,Not Concerned
917,0.0,69.0,Female,Retired,Asian or Asian British - Chinese ,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,Owns Outright,2,4.0,0.0,No,2,9,9,9,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5HD,Marylebone High Street,E00023812,0.0,2.4,Online and Offline,2.0,Not Concerned
918,0.0,40.0,Male,Working - Full Time (30+ HRS),Black or Black British - African ,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,Owns Outright,2,2.0,3.0,No,3,11,11,11,1,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5HE,Marylebone High Street,E00023812,0.0,2.4,Online and Offline,1.5,Not Concerned
919,0.0,24.0,Female,Full-Time Student,White - British,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,Owns Outright,1,4.0,0.0,No,3,10,10,10,2,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5HD,Marylebone High Street,E00023812,0.0,2.4,Online and Offline,2.0,Not Concerned
920,0.0,52.0,Female,Working - Full Time (30+ HRS),Mixed - White and Black - African,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,Owns Outright,2,3.0,1.0,No,3,10,10,10,1,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5HE,Marylebone High Street,E00023812,0.0,2.25,Online and Offline,1.5,Not Concerned
921,0.0,54.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,Owns Outright,2,3.0,2.0,No,3,10,10,10,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5AG,Marylebone High Street,E00023817,0.0,2.0,Online and Offline,3.0,Not Concerned
922,0.0,41.0,Male,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,7,9,8,8,1.0,1.0,1.0,NHS,UK  ,9.0,REF,Maida Vale,,0.0,2.6,Online and Offline,2.0,Not Concerned
923,1.0,35.0,Male,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,9,8,10,8,1.0,1.0,1.0,NHS,UK  ,9.0,W91QS,Maida Vale,E00023795,0.0,3.0,Online and Offline,1.0,Not Concerned
924,0.0,25.0,Female,Working - Full Time (30+ HRS),Asian or Asian British - Pakistani,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),6,2.0,0.0,No,3,8,9,9,8,1.0,1.0,1.0,NHS,UK  ,8.0,REF,Maida Vale,,0.0,2.6,Online and Offline,1.0,Concerned
925,1.0,40.0,Male,Working - Full Time (30+ HRS),Black or Black British - African ,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,No,3,9,8,10,8,1.0,1.0,1.0,NHS,UK  ,8.0,W91QS,Maida Vale,E00023795,0.0,3.0,Online,,Not Concerned
926,0.0,68.0,Female,Retired,White - British,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,3.0,1.0,No,3,11,10,7,9,1.0,1.0,1.0,NHS,UK  ,7.0,REF,Maida Vale,,0.0,3.0,Online and Offline,1.0,Not Concerned
927,0.0,48.0,Female,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Pakistani,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),4,4.0,2.0,No,3,7,8,7,9,3.0,3.0,3.0,NHS,UK  ,8.0,W91NX,Maida Vale,E00023795,0.0,2.4,Online and Offline,1.0,Concerned
928,0.0,70.0,Male,Retired,Black or Black British - African ,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Part Owns And Part Rents (shared Ownership),3,2.0,0.0,No,3,8,8,8,8,1.0,1.0,1.0,NHS,UK  ,8.0,REF,Maida Vale,,0.0,2.0,Online and Offline,1.0,Not Concerned
929,0.0,45.0,Female,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,8,9,7,8,1.0,1.0,1.0,NHS,UK  ,7.0,W91NX,Maida Vale,E00023795,0.0,2.0,Online and Offline,2.0,Not Concerned
930,0.0,35.0,Male,Working - Full Time (30+ HRS),White - Eastern European  (type in),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),6,3.0,0.0,No,3,7,9,8,7,1.0,1.0,1.0,NHS,UK  ,7.0,W91QS,Maida Vale,E00023795,0.0,2.0,Online and Offline,2.0,Not Concerned
931,0.0,69.0,Female,Retired,White - British,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,Owns Outright,1,2.0,0.0,No,3,9,8,9,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1J5DT,West End,E00024119,0.0,2.2,Offline,2.0,Not Concerned
932,0.0,56.0,Male,Working - Full Time (30+ HRS),White - British,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,Owns Outright,1,2.0,0.0,No,3,8,8,8,2,1.0,1.0,1.0,NHS,UK  ,9.0,W1J5BL,West End,E00024109,0.0,1.8,Offline,2.0,Not Concerned
933,0.0,58.0,Male,Working - Full Time (30+ HRS),White - British,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,Owns Outright,1,2.0,1.0,No,3,11,9,8,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1J5DT,West End,E00024119,0.0,2.2,Offline,2.0,Not Concerned
934,0.0,40.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),1,2.0,2.0,No,3,9,9,9,3,1.0,1.0,1.0,NHS,UK  ,8.0,W1J5BL,West End,E00024109,0.0,2.0,Offline,2.0,Not Concerned
935,0.0,24.0,Male,Full-Time Student,White - British,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,3.0,1.0,No,3,8,8,8,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1J5DT,West End,E00024119,0.0,1.6,Offline,2.0,Not Concerned
936,0.0,38.0,Female,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),1,2.0,2.0,No,3,10,10,9,3,1.0,1.0,2.0,NHS,UK  ,7.0,W1J5BL,West End,E00024109,0.0,1.8,Offline,2.0,Not Concerned
937,1.0,38.0,Male,Working - Full Time (30+ HRS),Black or Black British - African ,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),1,2.0,1.0,No,3,10,9,10,1,1.0,1.0,1.0,NHS,UK  ,9.0,W1J5BP,West End,E00024109,0.0,1.8,Offline,3.0,Not Concerned
938,0.0,45.0,Female,Working - Full Time (30+ HRS),White - Irish,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,10,7,8,2,1.0,1.0,1.0,NHS,UK  ,9.0,W1J5DT,West End,E00024119,0.0,1.8,Offline,2.0,Not Concerned
