,Q12 Online,Q28,Q4_Other Ethnic groups - Any other background (type in),Q4_Asian or Asian British - Chinese ,Q5h,Q4_Any - Other White background (type in),Q38,Q36a,Q4_Asian or Asian British - Bangladeshi,Q22_Part Owns And Part Rents (shared Ownership),"Q3_Unemployed, Not Registered-Seeking Work",Q4_White - Eastern European  (type in),Q21,Q5a,Q20,Q22_Owns Outright,Information about public services,Q3_Working - Part Time (8 - 29 HRS),Q3_Full-Time Student,Q4_Mixed - White and Black - African,Q4_Asian or Asian British - Any other Asian Background (type in),Q5j,Q5e,Q22_Live Here Rent Free,Q35,Q3_Working - Full Time (30+ HRS),Q4_Asian or Asian British - Pakistani,AcornTypeCode,Q3_Retired,AGE,Q4_Black or Black British - Any other black background (type in),Q3_Unemployed due to ill health,Q34,Q31,Q5l,Usefulness of offline publication,Q37a,Q5c,Q4_(Refused),Q36c,Q12 Offline,Q3_Registered Unemployed (Job Seeker's Allowance),Q4_Black or Black British -  Caribbean,Q5d,Q30,Q5b,Ward,Q33,Q4_White - Western European,Financial Worry,Q27,Q4_Asian or Asian British - Indian,Q22_Owns With A Mortgage Or Loan,Q36b,Q22_Rents A Room In A Shared Property,S1,Q32,Q4_Other Ethnic groups - Arab,Q5g,Q4_Black or Black British - African ,Q4_Mixed - White and Black - Caribbean,Q29,Number of Council Services accessed,Q25,Q4_White - Irish,Q22_Rents (With Or Without Housing Benefit),Q5i
899,0.25,0.0,0.0,0.0,1.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,1.0,0.375,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.5806451612903226,0.0,0.3191489361702128,0.0,0.0,0.6666666666666666,0.5,1.0,0.25,0.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,1.0,0.85,0.75,1.0,0.0,0.125,0.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
900,0.5,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.75,1.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.5806451612903226,0.0,0.574468085106383,0.0,0.0,0.8333333333333334,0.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.5,0.0,0.0,1.0,1.0,1.0,0.85,0.6666666666666666,1.0,0.375,0.041666666666666664,0.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0
901,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.5806451612903226,0.0,0.5531914893617021,0.0,0.0,0.5833333333333334,0.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,1.0,0.85,0.6666666666666666,1.0,0.25,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0
902,0.25,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,0.3333333333333333,0.0,0.0,1.0,0.0,0.75,1.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0.8709677419354839,0.0,0.2127659574468085,0.0,0.0,0.8333333333333334,0.5,1.0,,1.0,,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.85,0.75,0.0,0.125,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
903,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,1.0,,0.0,0.4166666666666667,0.0,0.0,0.8709677419354839,0.0,0.425531914893617,0.0,0.0,0.75,0.5,1.0,0.3333333333333333,1.0,,0.0,0.3333333333333333,0.25,1.0,0.0,1.0,1.0,1.0,0.8,0.6666666666666666,0.0,0.125,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.0,0.8,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.8
904,0.0,,0.0,0.0,0.8,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.8,0.25,0.0,0.7,0.0,0.0,0.0,0.0,0.8,,0.0,0.3333333333333333,1.0,0.0,0.8709677419354839,0.0,,0.0,0.0,0.75,0.5,0.8,0.16666666666666666,1.0,0.8,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,1.0,1.0,0.8,0.75,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8
905,0.25,0.0,0.0,0.0,0.6,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.4,0.25,0.0,0.5625,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.3333333333333333,1.0,0.0,0.24193548387096775,0.0,0.3191489361702128,0.0,0.0,0.5833333333333334,0.5,0.4,,1.0,0.6,0.0,0.3333333333333333,0.0,0.0,0.0,0.6,1.0,0.6,0.65,0.5833333333333334,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.4
906,0.25,0.0,0.0,0.0,0.6,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.8,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.3333333333333333,1.0,0.0,0.25806451612903225,0.0,,0.0,0.0,0.6666666666666666,0.5,0.6,,1.0,0.6,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,1.0,0.6,0.65,0.6666666666666666,1.0,0.0,0.08333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.75,0.0,0.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6
907,0.25,0.0,0.0,0.0,0.8,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,,0.0,1.0,0.0,0.0,0.4,0.2,1.0,0.3333333333333333,0.0,0.0,0.25806451612903225,0.0,0.22340425531914893,0.0,0.0,0.8333333333333334,0.5,0.6,,0.0,,0.0,0.3333333333333333,0.0,0.0,0.0,0.8,1.0,1.0,0.65,0.6666666666666666,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,1.0,0.8333333333333334,0.0,0.8,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6
908,0.25,0.027777777777777776,0.0,0.0,0.8,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,1.0,0.75,0.8,0.25,0.0,0.8125,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.3404255319148936,0.0,0.0,0.5,0.5,0.8,0.4166666666666667,0.0,0.6,0.0,0.3333333333333333,0.5,0.0,0.0,0.6,1.0,0.8,0.65,0.6666666666666666,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.0,0.8,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.8
909,0.75,0.05555555555555555,0.0,0.0,0.8,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.6,0.25,0.0,0.625,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.25,1.0,0.0,0.25806451612903225,0.0,0.4787234042553192,0.0,0.0,0.75,0.5,0.4,0.4166666666666667,1.0,0.4,0.0,0.3333333333333333,0.5,0.0,0.0,0.6,1.0,0.6,0.65,0.75,1.0,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.6
910,0.25,0.0,0.0,0.0,0.8,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.6,0.25,0.0,0.8125,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4166666666666667,1.0,0.0,0.25806451612903225,0.0,,0.0,0.0,0.75,0.5,0.6,,1.0,0.6,0.0,0.3333333333333333,0.0,0.0,0.0,0.4,1.0,0.4,0.65,0.5833333333333334,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.8,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.2
911,0.0,0.0,0.0,0.0,0.6,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.2,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.2,0.2,1.0,0.08333333333333333,1.0,0.0,1.0,0.0,0.4787234042553192,0.0,0.0,0.8333333333333334,1.0,0.2,,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,1.0,0.4,0.65,0.6666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2
912,0.25,0.0,0.0,0.0,0.6,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.4,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.16666666666666666,1.0,0.0,0.25806451612903225,0.0,0.6170212765957447,0.0,0.0,0.75,0.5,0.2,,1.0,0.8,0.0,0.3333333333333333,0.0,0.0,0.0,0.6,1.0,0.6,0.65,0.75,0.0,0.0,0.16666666666666666,0.0,1.0,0.6666666666666666,0.0,1.0,0.75,0.0,0.8,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.8
913,0.75,0.0,0.0,0.0,0.6,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.25,1.0,0.65,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.25,0.0,0.0,0.5806451612903226,1.0,0.7340425531914894,0.0,0.0,0.75,0.5,0.6,0.3333333333333333,1.0,0.6,0.0,0.3333333333333333,0.25,0.0,0.0,0.4,0.6666666666666666,0.4,0.65,0.6666666666666666,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4
914,0.75,0.027777777777777776,0.0,0.0,0.4,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,,0.4,0.125,1.0,0.625,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.25,1.0,0.0,0.24193548387096775,0.0,0.574468085106383,0.0,0.0,0.25,0.5,0.4,0.3333333333333333,1.0,0.4,0.0,0.3333333333333333,0.25,0.0,0.0,0.4,1.0,0.4,0.65,0.25,1.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4
915,0.5,0.05555555555555555,0.0,0.0,0.4,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.125,0.0,0.5625,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.16666666666666666,1.0,0.0,0.24193548387096775,0.0,0.5,0.0,0.0,0.75,0.5,0.4,0.3333333333333333,1.0,0.4,0.0,0.3333333333333333,0.5,0.0,0.0,0.4,1.0,0.2,0.65,0.75,1.0,0.0,0.08333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.75,0.0,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4
916,0.5,0.0,0.0,1.0,0.6,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.4,0.25,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.25,0.0,0.0,0.24193548387096775,1.0,0.7340425531914894,0.0,0.0,0.75,0.5,0.4,0.3333333333333333,1.0,0.4,0.0,0.3333333333333333,0.5,0.0,0.0,0.6,0.6666666666666666,0.6,0.65,0.75,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.0,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4
917,0.75,0.08333333333333333,0.0,0.0,0.4,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.4,0.125,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.08333333333333333,1.0,0.0,0.5806451612903226,0.0,0.425531914893617,0.0,0.0,0.9166666666666666,0.5,0.4,0.25,1.0,0.6,0.0,0.3333333333333333,0.5,0.0,0.0,0.4,1.0,0.4,0.65,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.9166666666666666,0.0,0.6,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4
918,0.5,0.0,0.0,0.0,0.4,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.4,0.125,1.0,0.6,0.0,1.0,0.0,0.0,0.4,0.4,0.0,0.16666666666666666,0.0,0.0,0.24193548387096775,0.0,0.2553191489361702,0.0,0.0,0.8333333333333334,0.5,0.4,0.3333333333333333,1.0,,0.0,0.3333333333333333,0.25,0.0,0.0,0.4,1.0,0.4,0.65,0.8333333333333334,1.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4
919,0.25,0.027777777777777776,0.0,0.0,0.4,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.6,0.125,1.0,0.5625,0.0,0.0,1.0,0.0,0.4,0.6,0.0,0.08333333333333333,1.0,0.0,0.5806451612903226,0.0,0.5531914893617021,0.0,0.0,0.8333333333333334,0.5,0.6,0.25,1.0,0.6,0.0,0.3333333333333333,0.5,0.0,0.0,0.6,1.0,0.4,0.65,0.8333333333333334,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4
920,0.75,0.05555555555555555,0.0,0.0,0.6,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.4,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.25,1.0,0.0,0.25806451612903225,0.0,0.574468085106383,0.0,0.0,0.8333333333333334,0.5,0.6,0.5,1.0,0.4,0.0,0.3333333333333333,0.5,0.0,1.0,0.4,1.0,0.6,0.65,0.8333333333333334,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,1.0,0.8333333333333334,0.0,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6
921,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,,0.0,0.43617021276595747,0.0,0.0,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,1.0,0.6,0.75,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
922,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,1.0,0.875,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.8709677419354839,0.0,0.3723404255319149,0.0,0.0,0.8333333333333334,0.5,1.0,0.16666666666666666,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,1.0,1.0,0.6,0.6666666666666666,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
923,0.25,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,,0.0,0.26595744680851063,0.0,0.0,0.75,0.5,1.0,0.16666666666666666,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,1.0,1.0,0.6,0.75,0.0,0.125,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
924,0.25,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,1.0,0.875,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.8709677419354839,0.0,0.425531914893617,0.0,0.0,0.8333333333333334,0.5,1.0,,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
925,0.25,0.027777777777777776,0.0,0.0,1.0,0.0,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,,1.0,0.723404255319149,0.0,0.0,0.5833333333333334,0.5,1.0,0.16666666666666666,1.0,,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,1.0,1.0,0.6,0.8333333333333334,1.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
926,0.25,0.05555555555555555,0.0,0.0,1.0,0.0,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,0.75,1.0,0.25,0.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,0.24193548387096775,0.0,0.5106382978723404,0.0,0.0,0.5833333333333334,0.5,1.0,0.16666666666666666,1.0,,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.0,0.375,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0
927,0.25,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.3333333333333333,0.0,1.0,0.0,0.0,0.75,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,,1.0,0.7446808510638298,0.0,0.0,0.6666666666666666,0.5,1.0,0.16666666666666666,1.0,,0.0,0.3333333333333333,0.25,0.0,0.0,0.8,1.0,1.0,0.6,0.6666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
928,0.25,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.24193548387096775,0.0,0.4787234042553192,0.0,0.0,0.5833333333333334,0.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,1.0,1.0,0.6,0.75,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0
929,0.25,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,1.0,0.75,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5833333333333334,1.0,0.0,0.8709677419354839,0.0,0.3723404255319149,0.0,0.0,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,1.0,1.0,0.6,0.75,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,1.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
930,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.25,1.0,0.55,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.25,0.0,0.0,0.25806451612903225,1.0,0.7340425531914894,0.0,0.0,0.75,0.5,0.2,0.3333333333333333,1.0,0.6,0.0,0.3333333333333333,0.25,0.0,0.0,0.4,1.0,0.2,0.95,0.6666666666666666,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.0,0.6,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4
931,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.25,1.0,0.45,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.16666666666666666,1.0,0.0,0.016129032258064516,0.0,0.5957446808510638,0.0,0.0,0.6666666666666666,0.5,0.2,0.3333333333333333,1.0,0.6,0.0,0.3333333333333333,0.25,0.0,0.0,0.4,1.0,0.2,0.95,0.6666666666666666,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4
932,0.0,0.027777777777777776,0.0,0.0,0.2,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.6,0.25,1.0,0.55,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.25,1.0,0.0,0.25806451612903225,0.0,0.6170212765957447,0.0,0.0,0.6666666666666666,0.5,0.2,0.3333333333333333,1.0,0.2,0.0,0.3333333333333333,0.25,0.0,0.0,0.4,1.0,0.4,0.95,0.75,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.9166666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4
933,0.0,0.05555555555555555,0.0,0.0,0.4,0.0,0.8888888888888888,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.25,1.0,0.0,0.016129032258064516,0.0,0.425531914893617,0.0,0.0,0.75,0.5,0.4,0.3333333333333333,1.0,0.4,0.0,0.3333333333333333,0.25,0.0,1.0,0.4,1.0,0.4,0.95,0.75,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.0,0.6,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.2
934,0.0,0.027777777777777776,0.0,0.0,0.2,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.25,0.0,0.4,0.0,1.0,0.0,0.0,0.4,0.6,0.0,0.25,0.0,0.0,0.25806451612903225,0.0,0.2553191489361702,0.0,0.0,0.6666666666666666,0.5,0.4,0.3333333333333333,1.0,0.4,0.0,0.3333333333333333,0.25,0.0,0.0,0.6,1.0,0.2,0.95,0.6666666666666666,1.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.4
935,0.0,0.05555555555555555,0.0,0.0,0.4,0.0,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.25,0.0,0.45,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.25,1.0,0.0,0.016129032258064516,0.0,0.40425531914893614,0.0,0.0,0.75,0.5,0.4,0.3333333333333333,1.0,0.2,0.0,0.6666666666666666,0.25,0.0,1.0,0.6,1.0,0.4,0.95,0.8333333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.2,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.4
936,0.0,0.027777777777777776,0.0,0.0,0.6,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.25,0.0,0.45,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.08333333333333333,1.0,0.0,0.016129032258064516,0.0,0.40425531914893614,0.0,0.0,0.8333333333333334,0.5,0.4,0.5,1.0,0.6,0.0,0.3333333333333333,0.25,0.0,0.0,0.4,1.0,0.2,0.95,0.75,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.8333333333333334,0.0,0.4,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.4
937,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.25,0.0,0.45,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.16666666666666666,1.0,0.0,0.25806451612903225,0.0,0.4787234042553192,0.0,0.0,0.6666666666666666,0.5,0.4,0.3333333333333333,1.0,0.4,0.0,0.3333333333333333,0.25,0.0,0.0,0.6,1.0,0.6,0.95,0.5833333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.2
938,0.0,0.0,0.0,0.0,0.6,1.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.4,0.125,0.0,,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.3333333333333333,1.0,0.0,0.25806451612903225,0.0,0.32978723404255317,0.0,0.0,0.75,0.0,0.2,,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0,0.6,1.0,0.8,0.4,0.6666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6
939,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.4,0.2,0.0,0.16666666666666666,0.0,1.0,0.25806451612903225,0.0,,0.0,0.0,0.8333333333333334,0.5,0.4,0.16666666666666666,1.0,,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,1.0,0.4,0.4,0.75,0.0,0.0,0.041666666666666664,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2
